,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,period
2106,000848,承德露露,0.42,-8.7,,21.52,,41359.79,-8.16,10派5,03-17,2017_4
2107,600038,中直股份,0.77,3.69,,6.49,,45537.64,3.69,10派2.33,03-17,2017_4
2108,000031,中粮地产,0.52,30.0,,15.44,,94533.11,31.27,10派0.55,03-17,2017_4
2109,002761,多喜爱,0.19,5.56,,3.51,,2313.74,7.7,,03-17,2017_4
2110,601996,丰林集团,0.13,-31.58,,6.56,,12021.93,35.53,10派0.6,03-17,2017_4
2111,600787,中储股份,0.61,74.29,,13.35,,133778.06,74.32,10派0.61,03-17,2017_4
2112,002179,中航光电,1.05,-13.73,,18.41,,82535.08,12.48,10派1.2,03-17,2017_4
2113,600862,中航高科,0.06,20.0,,2.41,,8279.66,12.77,,03-17,2017_4
2114,600372,中航电子,0.31,17.84,,8.57,,54243.95,17.82,10派0.6,03-17,2017_4
2115,300059,东方财富,0.15,-27.73,,4.86,,63690.16,-10.77,10派0.2转2,03-17,2017_4
2116,002520,日发精机,0.1,42.86,,3.33,,5716.94,39.01,10派1,03-17,2017_4
2117,600308,华泰股份,0.58,269.87,,9.86,,67368.16,270.08,10派1.74,03-17,2017_4
2118,000786,北新建材,1.31,65.32,,20.66,,234398.54,100.16,10派3.55,03-17,2017_4
2119,600316,洪都航空,0.04,177.92,,0.6,,3068.05,177.89,10派0.13,03-17,2017_4
2120,300143,星普医科,0.43,95.45,,5.22,,12239.62,122.21,10转9,03-17,2017_4
2121,000922,*ST佳电,0.22,-127.59,,8.07,,12050.21,-127.6,,03-17,2017_4
2122,600099,林海股份,0.01,0.0,,0.41,,192.7,-0.36,,03-17,2017_4
2123,600199,金种子酒,0.01,-66.67,,0.36,,818.98,-51.88,10派0.1,03-17,2017_4
2124,002912,中新赛克,2.57,27.86,,20.09,,13233.12,31.59,,03-17,2017_4
2125,600660,福耀玻璃,1.26,0.8,,17.16,,314874.8,0.14,10派7.5,03-17,2017_4
2126,000608,阳光股份,0.2,-132.26,,5.23,,15236.5,-132.54,10派0.3,03-17,2017_4
2127,603579,荣泰健康,1.58,-59.9,,18.85,,21617.54,4.61,,03-16,2017_4
2128,000757,浩物股份,0.1,66.67,,7.9,,4709.52,78.93,,03-16,2017_4
2129,600067,冠城大通,0.4,81.82,,8.47,,59516.4,85.11,10派1.2,03-16,2017_4
2130,002737,葵花药业,1.45,39.42,,15.03,,42399.66,39.93,,03-16,2017_4
2131,600368,五洲交通,0.44,65.54,,11.57,,36771.08,65.52,10派1.5送3.5,03-16,2017_4
2132,600879,航天电子,0.2,-51.13,,4.88,,52490.91,9.73,,03-16,2017_4
2133,300398,飞凯材料,0.27,-58.46,,7.74,,8381.24,23.64,,03-16,2017_4
2134,002782,可立克,0.13,-2.53,,6.99,,5742.14,-2.5,10派2,03-16,2017_4
2135,603900,莱绅通灵,0.92,-22.42,,14.35,,30920.71,39.67,,03-16,2017_4
2136,002159,三特索道,0.04,-110.26,,0.67,,550.14,-110.2,,03-16,2017_4
2137,600332,白云山,1.27,17.95,11.61,11.34,,206165.19,36.71,10派3.81,03-16,2017_4
2138,002891,中宠股份,0.88,-2.22,,16.37,,7367.38,9.51,,03-16,2017_4
2139,000695,滨海能源,0.04,150.86,,2.93,,974.84,151.03,,03-16,2017_4
2140,300365,恒华科技,1.07,50.7,,22.06,,19223.7,53.26,,03-16,2017_4
2141,600211,西藏药业,1.37,0.37,,14.62,,22964.57,15.81,10派3.85,03-16,2017_4
2142,000423,东阿阿胶,3.13,10.36,,22.46,,204435.25,10.36,10派9,03-16,2017_4
2143,600483,福能股份,0.54,-18.18,,8.21,,84353.43,-16.86,10派2,03-16,2017_4
2144,002244,滨江集团,0.55,19.57,,12.64,,171141.46,22.35,10派0.83,03-16,2017_4
2145,000990,诚志股份,0.65,122.41,,5.21,,80850.86,629.83,10派1.5,03-16,2017_4
2146,000063,中兴通讯,1.09,-291.23,7.55,15.74,1.72,456817.2,-293.78,10派3.3,03-16,2017_4
2147,600050,中国联通,0.02,157.53,,0.49,,42584.47,176.39,10派0.204,03-16,2017_4
2148,603021,山东华鹏,0.08,-82.22,,1.96,,2636.47,-48.67,,03-16,2017_4
2149,603806,福斯特,1.46,-30.81,,12.03,,58519.2,-30.97,,03-16,2017_4
2150,600618,氯碱化工,0.86,-402.57,,40.85,,99260.33,-402.54,10派0.35,03-16,2017_4
2151,002469,三维工程,0.11,450.0,,4.87,,5726.27,386.64,10派0.5,03-16,2017_4
2152,600828,茂业商业,0.6,82.1,,25.04,,103451.88,82.12,10派1.5,03-16,2017_4
2153,300199,翰宇药业,0.36,9.09,,8.77,,32972.14,12.95,10派2,03-16,2017_4
2154,600298,安琪酵母,1.03,58.32,,24.02,,84718.77,58.33,10派3.5,03-16,2017_4
2155,002801,微光股份,0.91,-53.09,,13.61,,10756.71,7.63,,03-16,2017_4
2156,603801,志邦股份,1.67,12.92,,20.01,,23422.28,31.74,,03-16,2017_4
2157,600569,安阳钢铁,0.67,1211.76,,28.4,,160078.15,1198.94,,03-16,2017_4
2158,000952,广济药业,0.42,-25.89,,14.89,,10521.16,-25.82,10派1.1,03-16,2017_4
2159,300181,佐力药业,0.07,-41.67,,3.38,,4514.03,-37.32,10派0.2,03-16,2017_4
2160,300275,梅安森,0.26,-160.71,,8.14,,4201.91,-160.11,,03-16,2017_4
2161,002783,凯龙股份,0.55,-57.69,,8.44,,11501.32,5.73,10派2转6,03-16,2017_4
2162,300428,四通新材,0.43,48.28,,15.77,,10477.93,49.86,,03-16,2017_4
2163,002524,光正集团,0.01,0.0,,0.73,,541.64,11.87,,03-16,2017_4
2164,600729,重庆百货,1.49,44.66,,12.56,,60543.08,44.59,10派6,03-16,2017_4
2165,000999,华润三九,1.33,9.02,,14.06,,130168.72,8.67,10派4.6,03-15,2017_4
2166,002117,东港股份,0.64,6.33,,15.95,,23210.56,5.91,10派4,03-15,2017_4
2167,300376,易事特,0.31,-65.43,,17.86,,71406.88,51.4,10派0.31,03-15,2017_4
2168,300485,赛升药业,1.17,8.33,,12.79,,28160.41,8.98,,03-15,2017_4
2169,600118,中国卫星,0.35,2.94,,8.16,,40960.05,3.0,10派1.1,03-15,2017_4
2170,000043,中航地产,0.23,-6.69,,3.64,,15058.78,-6.69,10派1,03-15,2017_4
2171,002688,金河生物,0.17,-34.62,,7.2,,10842.39,-33.94,,03-15,2017_4
2172,002911,佛燃股份,0.69,2.99,,21.01,,34740.59,3.04,10派3,03-15,2017_4
2173,002419,天虹股份,0.9,38.08,,12.47,,71819.26,37.03,10派4.5转5,03-15,2017_4
2174,000987,越秀金控,0.29,-17.15,,5.0,,63331.88,2.07,10派0.9,03-15,2017_4
2175,603085,天成自控,0.31,-8.82,,7.36,,7012.12,99.09,,03-15,2017_4
2176,600367,红星发展,0.33,108.19,,8.55,,9547.36,108.19,10派0.33,03-15,2017_4
2177,300416,苏试试验,0.49,13.95,,12.06,,6128.16,13.54,,03-15,2017_4
2178,002568,百润股份,0.22,-237.5,,10.8,,18264.53,-224.23,,03-15,2017_4
2179,002125,湘潭电化,0.14,133.33,,4.38,,4717.15,112.1,,03-15,2017_4
2180,601155,新城控股,2.71,99.26,,34.18,,602890.77,99.68,10派8.1,03-15,2017_4
2181,002521,齐峰新材,0.32,10.34,,4.74,,16051.14,13.09,10派2,03-15,2017_4
2182,000001,平安银行,1.3,-1.52,11.77,11.62,-6.92,2318900.0,2.61,10派1.36,03-15,2017_4
2183,300114,中航电测,0.22,-15.38,,9.3,,12944.55,25.63,10派0.5,03-15,2017_4
2184,000837,秦川机床,0.02,9.72,,0.58,,1645.5,9.93,,03-15,2017_4
2185,002389,南洋科技,0.43,152.94,,12.56,,18670.4,52.07,10派0.2,03-15,2017_4
2186,300511,雪榕生物,0.61,-19.74,,9.1,,12240.52,16.79,,03-15,2017_4
2187,600062,华润双鹤,0.97,-1.68,,11.91,,84261.25,17.98,10派0.97送2,03-15,2017_4
2188,000652,泰达股份,0.2,10.02,,8.14,,29809.93,10.05,10派0.35,03-15,2017_4
2189,300393,中来股份,1.44,56.52,,23.74,,25857.27,56.55,,03-15,2017_4
2190,000915,山大华特,1.04,-5.45,,17.5,,24320.09,22.59,10派2.5,03-15,2017_4
2191,001696,宗申动力,0.24,-6.41,,7.47,,27240.81,-6.43,10派0.3,03-15,2017_4
2192,600490,鹏欣资源,0.16,433.33,,5.61,,30122.94,484.99,,03-15,2017_4
2193,002879,长缆科技,1.03,-8.04,,11.92,,12095.45,4.98,,03-15,2017_4
2194,600705,中航资本,0.31,19.23,,12.33,,278360.62,19.77,10派0.55,03-15,2017_4
2195,002571,德力股份,0.13,-182.48,,3.37,,5057.88,-182.5,,03-15,2017_4
2196,300357,我武生物,1.15,43.75,,25.55,,18610.39,44.04,,03-15,2017_4
2197,600463,空港股份,0.05,-44.14,,1.13,,1572.52,-44.14,10派0.16,03-14,2017_4
2198,002352,顺丰控股,1.12,5.66,,18.43,,477068.97,14.12,10派2.2,03-14,2017_4
2199,600011,华能国际,0.11,-81.03,,2.47,,179315.1,-79.66,10派1,03-14,2017_4
2200,000833,贵糖股份,0.12,100.0,,2.98,,7976.62,105.91,10派0.5,03-14,2017_4
2201,000768,中航飞机,0.17,14.14,,3.03,,47140.17,14.1,10派0.85,03-13,2017_4
2202,300302,同有科技,0.12,-61.29,,6.91,,5082.66,-60.53,,03-13,2017_4
2203,600523,贵航股份,0.67,11.67,,8.94,,19425.71,12.13,10派2.08转4,03-13,2017_4
2204,600179,安通控股,0.52,4.0,,20.29,,55236.61,37.65,10派1转4,03-13,2017_4
2205,002233,塔牌集团,0.76,50.38,,13.36,,72097.7,58.73,10派3,03-13,2017_4
2206,000418,小天鹅A,2.38,27.96,,23.12,,150641.25,28.2,10派10,03-13,2017_4
2207,600309,万华化学,4.09,140.59,,50.66,,1113479.03,202.62,,03-13,2017_4
2208,002916,深南电路,2.13,62.6,,25.61,,44808.23,63.44,10派5.1,03-13,2017_4
2209,300003,乐普医疗,0.51,29.13,,15.17,,89908.53,32.36,10派1.27,03-13,2017_4
2210,600581,八一钢铁,1.52,3075.0,,42.18,,116795.96,3047.86,10转10,03-13,2017_4
2211,002426,胜利精密,0.14,20.41,,5.39,,46225.78,7.65,10派0.3,03-13,2017_4
2212,601878,浙商证券,0.34,-17.07,,9.22,,106350.78,-14.29,10派1,03-13,2017_4
2213,603214,爱婴室,1.25,26.26,4.99,27.29,1.44,9357.79,26.47,,03-13,2017_4
2214,603536,惠发股份,0.58,23.4,,11.52,,6038.11,43.36,,03-13,2017_4
2215,603033,三维股份,0.45,-61.21,,5.14,,5711.51,-27.79,,03-13,2017_4
2216,002648,卫星石化,1.04,166.67,,18.33,,94245.68,202.49,10派0.88,03-13,2017_4
2217,601233,桐昆股份,1.42,37.86,,14.97,,176073.96,55.52,10派1.4转4,03-13,2017_4
2218,300656,民德电子,0.75,-26.86,,13.03,,4045.99,-12.63,,03-13,2017_4
2219,300681,英搏尔,1.31,13.91,,27.17,,8429.54,28.94,,03-13,2017_4
2220,300313,天山生物,0.04,-105.56,,2.05,,744.43,-105.33,,03-13,2017_4
2221,603609,禾丰牧业,0.57,11.76,,14.72,,47102.45,10.32,10派1,03-13,2017_4
2222,002931,锋龙股份,0.72,0.0,3.32,24.18,0.86,4781.09,12.35,,03-13,2017_4
2223,000301,东方市场,0.19,57.02,,6.48,,22846.74,55.02,10派1,03-13,2017_4
2224,000582,北部湾港,0.44,-7.61,,8.31,,54133.77,19.83,10派1.15,03-13,2017_4
2225,603677,奇精机械,0.75,-48.98,,12.02,,10009.37,13.52,,03-13,2017_4
2226,600711,盛屯矿业,0.41,223.81,,14.2,,61033.41,223.67,10派1,03-13,2017_4
2227,300715,凯伦股份,0.78,4.27,,22.24,,4457.02,10.77,,03-13,2017_4
2228,600765,中航重机,0.21,-32.26,,4.6,,16452.07,-32.15,10派0.2,03-12,2017_4
2229,300584,海辰药业,0.84,11.67,,13.72,,6560.05,45.02,,03-12,2017_4
2230,002649,博彦科技,0.43,-39.14,,10.95,,21764.45,85.74,,03-12,2017_4
2231,300557,理工光科,0.64,-35.35,,7.59,,3584.92,-17.73,10派2.5,03-10,2017_4
2232,600197,伊力特,0.8,27.64,,17.44,,35334.2,27.65,10派2.5,03-10,2017_4
2233,600338,西藏珠峰,1.71,71.26,,71.24,,111364.47,71.26,,03-10,2017_4
2234,600378,天科股份,0.2,122.22,,7.64,,5888.18,117.19,10派0.6,03-10,2017_4
2235,000514,渝开发,0.1,-34.11,,2.73,,8079.67,-34.13,10派0.2,03-10,2017_4
2236,600346,恒力股份,0.61,35.56,,26.71,,171933.05,45.73,,03-10,2017_4
2237,002286,保龄宝,0.13,0.0,,3.27,,4962.19,0.57,10派0.9,03-10,2017_4
2238,601137,博威合金,0.49,32.43,,9.49,,30555.11,66.65,10派1.5,03-10,2017_4
2239,000910,大亚圣象,1.22,19.61,,20.59,,65918.83,21.82,10派1.2,03-10,2017_4
2240,603303,得邦照明,0.55,-68.98,,15.47,,21008.91,-34.08,10派1.3,03-10,2017_4
2241,000739,普洛药业,0.22,-4.35,,9.38,,25659.21,-2.4,10派0.65,03-10,2017_4
2242,002379,宏创控股,0.04,178.43,,3.21,,3943.14,178.66,,03-10,2017_4
2243,000026,飞亚达A,0.32,26.72,,5.79,,14021.63,26.71,10派2,03-10,2017_4
2244,600207,安彩高科,0.01,-16.0,,0.48,,907.66,-4.87,,03-10,2017_4
2245,002056,横店东磁,0.35,-35.19,,13.59,,57804.29,31.02,10派1,03-10,2017_4
2246,000799,酒鬼酒,0.54,62.18,,9.02,,17609.87,62.18,10派1.5,03-09,2017_4
2247,000779,三毛派神,0.43,503.69,,30.66,,7925.06,503.07,,03-09,2017_4
2248,300239,东宝生物,0.05,16.55,,3.1,,2241.66,16.59,10派0.3,03-09,2017_4
2249,600985,雷鸣科化,0.41,20.59,,7.93,,11889.24,32.01,10派1.2,03-09,2017_4
2250,000795,英洛华,0.09,200.0,,5.08,,10274.93,197.13,,03-09,2017_4
2251,603518,维格娜丝,1.28,88.24,,12.28,,18993.77,89.32,10派1.58,03-09,2017_4
2252,300559,佳发安泰,1.02,-6.22,,11.98,,7314.03,18.39,,03-09,2017_4
2253,603305,旭升股份,0.59,3.51,,28.05,,22211.87,9.09,,03-09,2017_4
2254,002145,中核钛白,0.24,388.0,,13.98,,38854.9,362.06,10派0.2,03-09,2017_4
2255,002680,长生生物,0.58,32.99,,15.43,,56627.71,33.28,,03-09,2017_4
2256,002236,大华股份,0.82,30.16,,25.47,,237872.68,30.33,10派2,03-09,2017_4
2257,603103,横店影视,0.8,-10.11,,26.18,,33054.01,-7.16,,03-09,2017_4
2258,601678,滨化股份,0.7,133.33,,15.5,,82576.13,130.14,10派2.2转3,03-09,2017_4
2259,300545,联得装备,0.79,19.7,,11.63,,5652.25,47.07,,03-09,2017_4
2260,600113,浙江东日,0.3,-3.23,,15.51,,9556.1,-3.88,10派0.91,03-09,2017_4
2261,603138,海量数据,0.55,-22.28,,17.23,,5688.99,30.47,,03-09,2017_4
2262,000708,大冶特钢,0.88,35.02,,10.23,,39490.07,34.93,10派3,03-08,2017_4
2263,002877,智能自控,0.44,-12.0,,10.14,,4764.66,4.16,,03-08,2017_4
2264,603926,铁流股份,1.02,-17.74,,12.41,,10917.73,-2.43,,03-08,2017_4
2265,603311,金海环境,0.38,11.76,,11.64,,8041.04,13.6,,03-08,2017_4
2266,002014,永新股份,0.61,1.67,,12.16,,20548.32,1.37,10派4.5转5,03-08,2017_4
2267,002391,长青股份,0.63,40.89,,7.63,,22789.82,40.12,10派3,03-08,2017_4
2268,600071,凤凰光学,0.14,-128.57,,8.24,,3353.28,-129.06,,03-08,2017_4
2269,300450,先导智能,1.29,80.56,,34.16,,53750.0,84.93,,03-08,2017_4
2270,603903,中持股份,0.65,6.56,,9.88,,6219.19,33.03,,03-08,2017_4
2271,600284,浦东建设,0.54,3.4,,6.9,,37135.67,3.41,10派1.8转4,03-08,2017_4
2272,000822,山东海化,0.77,-650.0,,27.54,,68518.87,-656.67,10派0.5,03-07,2017_4
2273,300459,金科文化,0.25,31.58,,7.63,,39393.35,92.16,,03-07,2017_4
2274,300041,回天新材,0.27,10.33,,6.43,,11036.91,13.74,10派5,03-07,2017_4
2275,000022,深赤湾A,0.78,-5.33,,10.45,,50449.51,-5.24,10派13.19,03-07,2017_4
2276,002012,凯恩股份,0.07,250.0,,2.55,,3061.46,252.33,,03-07,2017_4
2277,300505,川金诺,0.65,-2.23,,9.43,,6057.96,4.29,,03-07,2017_4
2278,600547,山东黄金,0.61,-20.78,,7.12,,113742.38,-12.02,10派0.4,03-07,2017_4
2279,002812,创新股份,1.15,-24.34,,9.74,,15592.35,-5.72,10派11转10,03-07,2017_4
2280,603977,国泰集团,0.31,-47.46,,7.08,,6861.3,-32.03,,03-07,2017_4
2281,002326,永太科技,0.22,-37.14,,7.15,,18223.61,-34.22,10派1,03-06,2017_4
2282,601677,明泰铝业,0.73,23.73,,8.65,,35196.61,30.76,10派1,03-06,2017_4
2283,300286,安科瑞,0.67,17.54,,15.09,,9458.36,18.04,,03-06,2017_4
2284,002374,丽鹏股份,0.1,-50.0,,2.86,,9005.78,-42.12,,03-06,2017_4
2285,002013,中航机电,0.24,-35.14,,7.37,,57900.84,-0.71,10派0.25转5,03-06,2017_4
2286,002121,科陆电子,0.34,47.88,,10.96,,45866.18,68.75,10派0.35,03-06,2017_4
2287,000802,北京文化,0.43,-50.45,,6.71,,31033.35,-40.59,10派0.41,03-06,2017_4
2288,600094,大名城,0.57,44.44,,12.57,,141197.54,68.04,10派0.6,03-06,2017_4
2289,300650,太龙照明,0.89,1.14,,13.57,,5143.93,23.73,,03-06,2017_4
2290,603535,嘉诚国际,0.95,3.26,,12.27,,11881.43,14.32,,03-06,2017_4
2291,300634,彩讯股份,0.37,23.33,2.35,16.91,0.28,13166.83,44.54,,03-06,2017_4
2292,000717,韶钢松山,1.04,2500.25,,146.69,,251654.74,2381.13,,03-06,2017_4
2293,000782,美达股份,0.07,-146.67,,2.95,,3500.1,-142.94,10派0.4,03-06,2017_4
2294,000790,泰合健康,0.4,108.1,,22.84,,17166.7,108.09,10派0.8送3,03-06,2017_4
2295,002092,中泰化学,1.12,17.97,,14.54,,240231.6,30.31,10派1.5,03-06,2017_4
2296,002617,露笑科技,0.42,366.67,,12.81,,30838.94,376.18,,03-06,2017_4
2297,002745,木林森,1.27,32.29,,12.06,,66854.82,41.2,10派2.47,03-05,2017_4
2298,603018,中设集团,1.42,40.59,,15.99,,29665.67,41.35,10派4.2转4.8,03-05,2017_4
2299,600929,湖南盐业,0.21,15.07,2.35,9.21,0.23,15946.55,15.06,,03-05,2017_4
2300,002930,宏川智慧,0.51,10.87,6.54,8.08,1.26,9264.07,10.33,,03-05,2017_4
2301,600830,香溢融通,0.19,-20.17,,4.19,,8628.01,-20.14,,03-03,2017_4
2302,000536,华映科技,0.07,-80.96,,1.57,,20498.49,-48.19,10派1,03-03,2017_4
2303,603615,茶花股份,0.41,-19.61,,7.58,,9362.24,2.39,,03-02,2017_4
2304,601007,金陵饭店,0.35,148.2,,7.21,,10347.71,148.57,10派2.4,03-02,2017_4
2305,300102,乾照光电,0.3,328.57,,8.1,,21056.03,335.2,10派0.3,03-01,2017_4
2306,002677,浙江美大,0.48,50.0,,25.73,,30519.21,50.6,,03-01,2017_4
2307,300301,长方集团,0.05,-154.77,,1.69,,3623.84,-157.76,,03-01,2017_4
2308,000050,深天马A,0.58,41.83,,5.73,,80720.43,41.82,10派0.7,03-01,2017_4
2309,002845,同兴达,0.77,-43.38,,17.52,,14921.54,52.81,,03-01,2017_4
2310,300413,快乐购,0.18,5.88,,4.41,,7253.74,9.03,,03-01,2017_4
2311,300016,北陆药业,0.36,620.0,,12.3,,11881.67,625.4,10派0.37,02-28,2017_4
2312,300677,英科医疗,1.75,48.31,,18.88,,14508.41,68.19,,02-28,2017_4
2313,000683,远兴能源,0.18,-212.5,,8.39,,71151.1,-238.76,10派0.2,02-28,2017_4
2314,002084,海鸥住工,0.18,-2.47,,7.24,,9195.89,8.22,10派1,02-28,2017_4
2315,601005,重庆钢铁,0.04,-103.77,,,,32008.6,-106.83,,02-28,2017_4
2316,002341,新纶科技,0.34,155.32,,5.18,,17253.05,244.05,10派0.35转10,02-28,2017_4
2317,000803,*ST金宇,0.17,-135.27,,30.08,,2174.06,-135.27,,02-28,2017_4
2318,603826,坤彩科技,0.36,-11.22,,12.91,,11801.89,8.52,,02-28,2017_4
2319,300146,汤臣倍健,0.52,40.54,,15.8,,76625.56,43.17,10派3.3,02-28,2017_4
2320,300700,岱勒新材,1.66,159.38,,32.98,,11134.73,183.33,,02-28,2017_4
2321,600793,宜宾纸业,0.88,2807.62,,92.96,,9246.47,2809.3,,02-28,2017_4
2322,300590,移为通信,0.62,-61.03,,13.79,,9693.85,1.75,,02-28,2017_4
2323,603127,昭衍新药,1.12,33.33,,20.57,,7644.64,47.89,,02-28,2017_4
2324,600753,东方银星,0.15,640.0,,12.48,,1897.5,623.45,,02-28,2017_4
2325,002740,爱迪尔,0.18,-5.26,,4.23,,6034.07,4.4,,02-28,2017_4
2326,300414,中光防雷,0.23,-32.94,,4.85,,3849.59,-33.37,,02-28,2017_4
2327,002262,恩华药业,0.39,-20.36,,17.38,,39463.43,27.41,10派0.5,02-28,2017_4
2328,000953,*ST河化,0.1,-120.78,,,,2946.24,-120.78,,02-28,2017_4
2329,002597,金禾实业,1.81,86.6,,35.84,,102226.85,85.37,10派6,02-28,2017_4
2330,002138,顺络电子,0.44,-8.33,,10.64,,34127.4,-4.97,10派2,02-28,2017_4
2331,300033,同花顺,1.35,-40.0,,24.68,,72565.38,-40.11,10派9,02-28,2017_4
2332,002349,精华制药,0.21,-46.88,,7.99,,17532.0,6.24,10派0.5,02-28,2017_4
2333,603730,岱美股份,1.53,24.39,,26.81,,58177.54,30.88,,02-28,2017_4
2334,002162,悦心健康,0.02,18.0,,2.35,,2017.23,18.48,,02-28,2017_4
2335,002661,克明面业,0.34,-18.16,,5.45,,11267.52,-17.79,,02-27,2017_4
2336,002859,洁美科技,0.79,-54.86,,17.38,,19622.03,42.07,,02-27,2017_4
2337,000818,航锦科技,0.37,125.2,,10.72,,25554.2,128.01,10派0.8,02-27,2017_4
2338,000420,吉林化纤,0.04,55.2,,3.12,,8559.41,163.33,,02-27,2017_4
2339,600844,丹化科技,0.26,-236.71,,13.38,,26608.38,-261.94,,02-26,2017_4
2340,002240,威华股份,0.05,0.0,,1.84,,2626.16,12.2,,02-23,2017_4
2341,600678,四川金顶,0.08,-202.22,,168.91,,2885.8,-202.16,,02-14,2017_4
2342,600168,武汉控股,0.46,9.52,,7.0,,32794.86,9.07,10派1.39,02-14,2017_4
2343,600785,新华百货,0.47,67.86,,5.37,,10695.48,69.88,10派44.5,02-14,2017_4
2344,600058,五矿发展,0.03,19.26,,0.69,,3451.21,19.19,,02-14,2017_4
2345,002382,蓝帆医疗,0.41,10.81,,14.87,,20086.43,10.93,,02-14,2017_4
2346,600556,ST慧球,0.01,-114.29,,4.0,,316.9,-112.02,,02-14,2017_4
2347,600675,中华企业,0.2,-44.16,,10.68,,36677.23,-44.04,,02-14,2017_4
2348,603456,九洲药业,0.33,32.0,,5.65,,14760.53,32.4,,02-14,2017_4
2349,600226,瀚叶股份,0.12,-45.45,,7.39,,26122.28,10.87,10转3,02-14,2017_4
2350,600190,锦州港,0.07,157.82,,2.4,,14309.91,157.82,10派0.22,02-14,2017_4
2351,600353,旭光股份,0.05,-36.7,,2.58,,2757.71,-36.71,10派0.16,02-14,2017_4
2352,002459,天业通联,0.06,20.0,,1.78,,2216.8,10.22,,02-13,2017_4
2353,300204,舒泰神,0.55,1.85,,12.87,,26302.68,2.24,,02-13,2017_4
2354,000737,*ST南风,-0.77,-2106.28,,,,-42058.17,-2108.29,,02-13,2017_4
2355,300618,寒锐钴业,3.91,428.38,,52.67,,44940.48,575.04,,02-13,2017_4
2356,600282,南钢股份,0.79,779.73,,36.8,,320034.94,804.73,10派0.5,02-13,2017_4
2357,002245,澳洋顺昌,0.36,71.37,,16.27,,35441.81,72.36,10派0.4,02-13,2017_4
2358,000838,财信发展,0.18,75.96,,11.22,,19579.02,75.9,10派0.36,02-13,2017_4
2359,000932,华菱钢铁,1.37,-490.54,,49.69,,412091.95,-490.55,,02-13,2017_4
2360,002644,佛慈制药,0.15,21.63,,5.58,,7409.28,21.61,10派0.13,02-13,2017_4
2361,603626,科森科技,0.78,-35.0,,15.18,,22240.38,17.74,,02-13,2017_4
2362,600516,方大炭素,2.11,5175.0,,46.62,,362041.86,5267.65,10派19,02-13,2017_4
2363,603077,和邦生物,0.06,-33.33,,4.83,,51753.99,62.85,,02-13,2017_4
2364,603225,新凤鸣,2.6,87.05,,29.04,,149659.49,104.57,,02-12,2017_4
2365,300161,华中数控,0.19,137.75,,2.91,,3287.0,146.8,10派0.2,02-12,2017_4
2366,300495,美尚生态,0.48,-53.43,,10.38,,28411.7,35.95,,02-12,2017_4
2367,600722,金牛化工,0.05,32.81,,3.83,,3443.55,32.87,,02-10,2017_4
2368,600423,*ST柳化,0.15,-107.35,,982.14,,6155.15,-107.54,,02-10,2017_4
2369,600301,ST南化,-0.14,-639.45,,-12.85,,-3247.99,-640.05,,02-10,2017_4
2370,600077,宋都股份,0.12,-180.0,,4.25,,15567.56,-178.04,10派0.15,02-10,2017_4
2371,600360,华微电子,0.13,116.67,,4.59,,9485.38,133.52,10派0.2,02-10,2017_4
2372,600664,哈药股份,0.16,-50.0,,5.6,,40697.59,-48.36,10派5,02-10,2017_4
2373,600219,南山铝业,0.17,21.43,,5.01,,161135.51,22.75,10派0.6,02-10,2017_4
2374,002714,牧原股份,2.12,-5.78,,28.12,,236552.94,1.88,,02-10,2017_4
2375,603078,江化微,0.95,-37.71,,9.09,,5367.79,-22.14,,02-10,2017_4
2376,300193,佳士科技,0.29,41.19,,6.54,,14377.09,42.34,,02-10,2017_4
2377,000888,峨眉山A,0.37,2.81,,9.27,,19660.58,2.83,10派1,02-10,2017_4
2378,600507,方大特钢,1.92,284.0,,67.67,,253952.66,281.4,10派16,02-09,2017_4
2379,300476,胜宏科技,0.72,16.13,,14.67,,28181.86,21.44,,02-09,2017_4
2380,000661,长春高新,3.89,26.3,,15.99,,66194.88,36.53,10派8,02-09,2017_4
2381,600816,安信信托,0.8,-53.05,,25.23,,366821.23,20.91,10派5转2,02-08,2017_4
2382,600733,SST前锋,0.04,-123.08,,4.09,,772.2,-123.12,10送4转20,02-08,2017_4
2383,600527,江南高纤,0.09,200.0,,4.09,,7005.57,155.22,10派1.5转5,02-08,2017_4
2384,600961,株冶集团,0.11,175.0,,30.36,,5544.96,168.01,,02-07,2017_4
2385,603059,倍加洁,1.44,27.43,5.68,28.84,1.71,8656.42,27.64,,02-07,2017_4
2386,300474,景嘉微,0.44,-6.38,,12.47,,11882.94,12.86,,02-07,2017_4
2387,002928,华夏航空,1.04,8.33,3.19,38.5,1.9,37423.07,8.23,,02-06,2017_4
2388,300451,创业软件,0.7,125.81,,8.74,,16324.42,159.1,10派1转10,02-06,2017_4
2389,300483,沃施股份,0.09,-62.5,,1.33,,581.44,-60.62,,02-06,2017_4
2390,002741,光华科技,0.25,37.5,,9.97,,9261.95,46.59,,02-06,2017_4
2391,002837,英维克,0.43,-64.17,,13.5,,8560.67,19.22,,02-06,2017_4
2392,002929,润建通信,1.45,31.82,,22.46,-1.14,23940.0,33.88,,02-05,2017_4
2393,300741,华宝股份,2.07,-15.85,10.11,22.29,2.6,114805.11,-9.13,,02-05,2017_4
